,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
859,2081,20,RL,60,5400,Pave,na,3,HLS,3,Inside,2,SWISU,Norm,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,453.0,1,0,411,864,GasA,3,Y,4,864,0,0,864,0,1,1,0,3,1,3,6,7,0,0,Attchd,1958,1,1,399,3,3,2,0,0,0,0,0,0,0,0,na,0,5,2007,WD ,118000
860,2774,20,RL,70,9100,Pave,na,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,4,3,PConc,4,3,3,6,1400.0,1,0,125,1525,GasA,5,Y,4,1525,0,0,1525,1,0,2,0,3,1,4,6,7,0,0,Attchd,2000,2,2,541,3,3,2,219,36,0,0,0,0,0,0,na,0,9,2006,WD ,235000
861,2573,90,RL,70,7728,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,3,3,CBlock,3,3,3,5,803.0,1,0,303,1106,GasA,3,Y,4,1190,0,0,1190,1,0,1,0,3,1,3,6,7,0,0,Attchd,1962,1,2,540,3,3,2,0,18,0,0,0,0,0,2,na,0,5,2006,WD ,132500
862,1793,60,RL,75,8778,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0,1302,1302,GasA,5,Y,4,1302,528,0,1830,0,0,2,1,3,1,4,7,7,0,0,BuiltIn,2006,2,3,859,3,3,2,0,40,0,0,0,0,0,0,na,0,3,2007,WD ,221300
863,882,20,RL,63,8487,Pave,na,3,Lvl,3,FR2,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,3,6,20.0,1,0,1480,1500,GasA,5,Y,4,1500,0,0,1500,0,0,2,0,3,1,4,6,7,0,0,Attchd,2004,2,2,570,3,3,2,192,36,0,0,0,0,0,0,na,0,8,2009,WD ,190000
864,2791,60,RL,68,9930,Pave,na,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,4,3,PConc,4,3,1,6,456.0,1,0,370,826,GasA,5,Y,4,878,884,0,1762,0,0,2,1,3,1,4,6,7,0,0,Attchd,2002,3,2,591,3,3,2,320,54,0,0,0,0,0,0,na,0,7,2006,WD ,222000
865,297,20,RL,100,17500,Pave,na,3,Lvl,3,Inside,2,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,4,4,PConc,4,3,3,6,1406.0,1,0,496,1902,GasA,3,Y,4,1902,0,0,1902,1,0,2,0,3,1,5,7,7,2,3,Attchd,1959,3,2,567,3,3,2,0,207,162,0,0,0,0,0,na,0,5,2010,WD ,335000
866,509,20,RL,78,10206,Pave,na,3,Lvl,3,Inside,2,Somerst,PosN,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,294.0,4,3,PConc,4,3,1,1,0.0,1,0,1614,1614,GasA,5,Y,4,1658,0,0,1658,0,0,2,1,3,1,4,7,7,1,4,Attchd,2008,3,3,726,3,3,2,144,44,0,0,0,0,0,0,na,0,9,2009,WD ,257500
867,1115,20,RL,75,14587,Pave,na,2,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,4,3,PConc,4,3,1,1,0.0,1,0,1498,1498,GasA,5,Y,4,1506,0,0,1506,0,0,2,0,2,1,5,6,7,1,4,Attchd,2008,3,2,592,3,3,2,0,174,0,0,0,0,0,0,na,0,8,2008,New,264132
868,773,20,RL,65,7800,Pave,na,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,3,3,PConc,3,3,1,5,450.0,1,0,414,864,GasA,5,Y,4,899,0,0,899,0,0,1,0,3,1,4,5,7,0,0,Attchd,1967,3,1,288,3,3,2,64,0,0,0,0,0,0,3,na,0,6,2009,WD ,130000
869,732,70,RL,50,4960,Pave,na,3,Lvl,3,Inside,2,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,7,1930,1982,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0,297,297,GasA,5,Y,4,1001,653,0,1654,0,0,2,0,3,1,3,7,7,1,4,Detchd,1955,1,1,336,3,3,0,244,60,0,0,0,0,0,0,na,0,5,2009,WD ,137000
870,1552,30,RM,60,7392,Pave,na,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,5,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,520,520,GasA,3,Y,3,912,0,0,912,0,0,1,0,2,1,3,5,7,0,0,Detchd,1934,2,1,360,3,3,2,0,90,0,0,0,0,0,0,na,0,5,2008,WD ,99500
871,226,90,RL,68,7424,Pave,na,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,6,1319.0,1,0,0,1319,GasA,3,Y,4,1373,0,0,1373,1,0,1,0,3,1,3,5,7,2,3,Attchd,1978,3,2,591,3,3,2,0,0,0,0,0,0,0,0,na,0,5,2010,WD ,160250
872,2830,160,RM,24,2522,Pave,na,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,0,970,970,GasA,5,Y,4,970,739,0,1709,0,0,2,0,3,1,4,7,3,0,0,Detchd,2004,1,2,380,3,3,2,0,40,0,0,0,0,0,0,na,0,5,2006,WD ,130000
873,2238,30,RM,46,3672,Pave,na,3,Lvl,3,Inside,2,IDOTRR,Artery,Norm,1Fam,1Story,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,816,816,GasA,5,Y,4,816,0,0,816,0,0,1,0,2,1,3,5,7,0,0,Detchd,1922,1,1,100,2,2,0,0,0,96,0,0,0,0,0,na,0,9,2007,WD ,75200
874,982,80,RL,62,7706,Pave,na,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1993,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,3,3,3,114.0,6,270,0,384,GasA,5,Y,4,1091,0,0,1091,0,1,1,0,2,1,3,5,7,0,0,Attchd,1993,3,1,429,3,3,2,280,0,0,0,0,0,0,0,Shed,700,8,2009,WD ,131250
875,1265,20,RL,68,12929,Pave,na,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1993,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,276.0,3,3,CBlock,3,3,4,6,697.0,1,0,384,1081,GasA,3,Y,4,1081,0,0,1081,1,0,1,0,3,1,3,5,7,0,0,CarPort,1960,1,1,401,3,3,2,36,82,0,0,0,0,0,0,na,0,6,2008,WD ,148000
876,559,20,RL,68,9316,Pave,na,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,3,544.0,1,0,480,1024,GasA,4,Y,4,1020,0,0,1020,0,0,2,0,3,1,3,5,7,0,0,Attchd,1965,1,1,288,3,3,2,171,0,0,0,0,0,0,3,na,0,5,2009,Oth,124100
877,1203,85,RL,68,12122,Pave,na,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,5,3,CBlock,3,3,3,5,867.0,1,0,77,944,GasA,4,Y,4,999,0,0,999,1,0,1,0,3,1,5,6,7,0,0,Attchd,1961,2,2,588,3,3,2,144,76,0,0,0,0,0,0,na,0,7,2008,WD ,178400
878,2083,90,RL,42,7711,Pave,na,2,Lvl,3,Inside,2,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,4,6,1440.0,1,0,0,1440,GasA,3,Y,4,1440,0,0,1440,2,0,2,0,4,2,3,8,7,0,0,na,1980,0,0,0,0,0,0,321,0,0,0,0,0,0,0,na,0,8,2007,Oth,150000
879,2130,60,RL,43,12352,Pave,na,1,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,4,3,PConc,4,3,1,6,638.0,1,0,215,853,GasA,5,Y,4,853,900,0,1753,1,0,2,1,3,1,3,7,7,1,2,Attchd,1998,2,2,534,3,3,2,0,74,0,0,0,0,0,0,na,0,3,2007,WD ,217000
880,2455,60,RL,75,12447,Pave,na,2,Lvl,3,Inside,2,Somerst,RRAn,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,Stone,192.0,4,3,PConc,4,4,1,1,0.0,1,0,1100,1100,GasA,5,Y,4,1116,848,0,1964,0,0,2,1,3,1,4,8,7,1,4,BuiltIn,2005,3,2,760,3,3,2,200,70,0,0,0,0,0,0,na,0,1,2006,New,252000
881,535,20,RL,63,7500,Pave,na,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,1,6,54.0,1,0,1087,1141,GasA,5,Y,4,1141,0,0,1141,1,0,1,1,3,1,4,6,7,0,0,Detchd,2006,2,2,484,3,3,2,182,0,0,0,0,0,0,0,na,0,6,2009,WD ,152000
882,2019,45,RM,51,6120,Pave,na,3,Lvl,3,Corner,2,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,832,832,GasA,5,Y,3,854,0,0,854,0,0,1,0,2,1,3,5,7,0,0,Detchd,1991,1,2,576,3,3,2,48,112,0,0,0,0,0,4,na,0,7,2007,WD ,132000
883,2655,50,RM,56,9576,Pave,na,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,1,3,310.0,1,0,460,770,GasA,3,Y,4,885,297,0,1182,0,0,1,1,3,1,3,5,7,0,0,Detchd,1945,1,1,378,2,3,2,0,0,0,0,0,0,0,2,na,0,5,2006,WD ,120000
884,2391,60,RL,82,9942,Pave,na,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,385.0,5,3,PConc,5,4,3,6,1290.0,1,0,316,1606,GasA,5,Y,4,1625,466,0,2091,1,0,2,1,3,1,5,8,7,1,4,Attchd,2005,2,2,521,3,3,2,194,84,0,0,0,0,0,0,na,0,5,2006,New,338500
885,154,30,RL,65,7898,Pave,na,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,576,576,GasA,4,Y,4,985,0,0,985,0,1,1,0,2,1,3,4,7,0,0,Detchd,1989,1,2,676,3,3,0,0,0,0,0,0,0,0,0,na,0,4,2010,WD ,105000
886,999,60,RL,57,21872,Pave,na,1,HLS,3,FR2,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,4,6,604.0,1,0,125,729,GasA,5,Y,4,729,717,0,1446,0,1,2,1,3,1,3,6,7,1,3,Attchd,1996,1,2,406,3,3,2,264,22,0,0,0,0,0,0,na,0,8,2008,WD ,175000
887,1400,60,RL,83,10005,Pave,na,3,Lvl,3,Inside,2,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,3,3,CBlock,4,3,1,4,392.0,1,0,768,1160,GasA,5,Y,4,1156,866,0,2022,0,0,2,1,4,1,3,8,7,1,3,Attchd,1977,3,2,505,3,3,2,288,117,0,0,0,0,0,0,na,0,3,2008,WD ,192000
888,2807,60,RL,41,12393,Pave,na,1,Lvl,3,FR2,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0,847,847,GasA,5,Y,4,847,1101,0,1948,0,0,2,1,4,1,4,8,7,1,4,BuiltIn,2004,3,2,434,3,3,2,100,48,0,0,0,0,0,0,na,0,9,2006,WD ,195000
889,516,60,FV,75,9000,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0,768,768,GasA,5,Y,4,786,804,0,1590,0,0,2,1,3,1,4,6,7,0,0,Attchd,2008,2,2,676,3,3,2,0,30,0,0,0,0,0,0,na,0,6,2009,WD ,210000
890,1753,60,RL,63,7875,Pave,na,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,1,0.0,1,0,847,847,GasA,5,Y,4,847,1101,0,1948,0,0,2,1,4,1,4,8,7,1,4,BuiltIn,2003,3,2,434,3,3,2,0,48,0,0,0,0,0,0,na,0,7,2007,WD ,211000
891,734,50,RM,50,6000,Pave,na,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,672.0,1,0,0,672,GasA,3,Y,4,757,567,0,1324,0,0,1,0,3,1,3,6,7,0,0,Detchd,1936,1,1,240,3,3,2,0,0,0,0,0,0,0,0,na,0,7,2009,WD ,128000
892,1209,20,RL,100,10175,Pave,na,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3,3,CBlock,3,3,1,4,490.0,1,0,935,1425,GasA,4,Y,4,1425,0,0,1425,0,0,2,0,3,1,3,7,7,1,4,Attchd,1964,2,2,576,3,3,2,0,0,0,407,0,0,0,0,na,0,7,2008,WD ,180500
893,1994,190,RM,85,13600,Pave,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,662,662,GasA,3,N,4,1422,915,0,2337,0,0,2,0,5,2,3,10,5,0,0,Detchd,1945,1,2,560,3,3,2,0,57,0,0,0,0,0,0,na,0,9,2007,WD ,90000
894,1901,45,RL,85,12172,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,3,PConc,3,3,1,2,130.0,3,259,433,822,GasA,3,Y,4,908,0,0,908,0,0,1,0,2,1,3,4,7,0,0,Attchd,1975,1,2,512,3,3,2,284,24,0,0,192,0,0,3,na,0,10,2007,WD ,138500
895,2413,60,RL,65,10237,Pave,na,3,Lvl,3,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0,738,738,GasA,5,Y,4,738,754,0,1492,0,0,2,1,3,1,4,8,7,0,0,Attchd,2006,3,2,440,3,3,2,0,32,0,0,0,0,0,0,na,0,9,2006,New,169985
896,2630,20,RL,70,7000,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,4,1961,1961,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,6,781.0,1,0,369,1150,GasA,3,Y,4,1150,0,0,1150,0,0,1,0,3,1,3,6,7,0,0,Attchd,1961,2,1,288,3,3,2,0,0,0,0,162,0,0,0,na,0,7,2006,WD ,146000
897,1428,60,RL,59,11228,Pave,na,1,Lvl,3,CulDSac,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,4,50.0,6,531,499,1080,GasA,5,Y,4,1080,1017,0,2097,0,1,2,1,3,1,4,9,7,1,3,Attchd,1993,1,3,678,3,3,2,196,187,0,0,0,0,0,0,na,0,12,2008,WD ,228000
898,1271,20,RL,80,8000,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,PConc,3,3,1,4,476.0,3,488,292,1256,GasA,4,Y,3,1256,0,0,1256,1,0,1,1,3,1,4,6,7,0,0,Attchd,1959,2,1,311,3,3,2,0,240,0,0,0,0,0,0,na,0,5,2008,WD ,159000
899,2464,60,FV,84,10728,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0,1095,1095,GasA,4,Y,4,1095,844,0,1939,0,0,2,1,3,1,4,8,7,1,4,Attchd,2006,2,3,1053,3,3,2,192,51,0,0,0,0,0,0,na,0,8,2006,New,266000
900,2653,50,RM,50,6000,Pave,na,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,3,4,PConc,3,3,1,1,0.0,1,0,816,816,GasA,5,Y,4,816,750,0,1566,0,0,1,1,5,1,4,7,7,0,0,Detchd,1976,1,2,450,3,3,2,24,0,296,0,0,0,0,3,na,0,8,2006,WD ,139000
901,1505,190,RL,56,6931,Pave,na,3,Lvl,3,Inside,2,Edwards,Norm,Norm,2fmCon,1Story,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,5,784.0,1,0,0,784,GasA,3,N,1,784,0,0,784,1,0,1,0,2,1,3,4,7,0,0,na,1980,0,0,0,0,0,2,112,0,0,0,0,0,0,0,na,0,5,2008,WD ,91900
902,2110,20,RL,73,8760,Pave,na,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,4,3,PConc,4,3,1,6,36.0,1,0,1453,1489,GasA,5,Y,4,1500,0,0,1500,0,0,2,0,3,1,4,7,7,1,4,Attchd,2005,2,2,674,3,3,2,144,38,0,0,0,0,0,0,na,0,6,2007,WD ,212999
903,2386,20,RL,98,16033,Pave,na,2,Lvl,3,FR2,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,4,3,PConc,5,3,4,6,1261.0,1,0,572,1833,GasA,5,Y,4,1850,0,0,1850,1,0,2,0,3,1,4,8,7,1,4,Attchd,2004,3,3,772,3,3,2,519,112,0,0,0,0,0,0,na,0,3,2006,WD ,326000
904,1086,60,RL,80,9024,Pave,na,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0,789,789,GasA,5,Y,4,813,702,0,1515,0,0,2,1,3,1,4,8,7,1,4,Attchd,2004,3,2,393,3,3,2,0,75,0,0,0,0,0,0,na,0,7,2008,WD ,179000
905,1574,20,RL,74,11563,Pave,na,2,HLS,3,Inside,2,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,4,3,PConc,5,3,4,6,1036.0,1,0,482,1518,GasA,5,Y,4,1537,0,0,1537,1,0,2,0,3,1,4,8,7,0,0,Attchd,2007,3,3,788,3,3,2,0,26,0,0,0,0,0,0,na,0,4,2008,WD ,294000
906,406,160,RM,21,1680,Pave,na,3,Lvl,3,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,425.0,3,3,CBlock,3,3,1,3,110.0,2,294,79,483,GasA,3,Y,4,483,504,0,987,1,0,1,1,2,1,3,5,7,0,0,Detchd,1972,1,1,288,3,3,2,0,0,0,0,0,0,0,0,na,0,7,2009,WD ,97000
907,2757,60,RL,73,8760,Pave,na,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,2,6,464.0,1,0,927,1391,GasA,5,Y,4,1391,571,0,1962,0,0,2,1,3,1,4,7,7,0,0,Attchd,2006,2,3,868,3,3,2,0,90,0,0,0,0,0,0,na,0,8,2006,New,239799
908,2559,20,RL,80,9600,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,2,4,915.0,1,0,336,1251,GasA,3,Y,4,1433,0,0,1433,1,0,1,0,3,1,3,7,6,1,4,Attchd,1961,1,2,441,3,3,2,144,0,205,0,0,0,0,0,na,0,6,2006,WD ,161000
909,1469,120,RM,37,4435,Pave,na,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,686.0,1,0,162,848,GasA,5,Y,4,848,0,0,848,1,0,1,0,1,1,4,3,7,0,0,Attchd,2003,3,2,420,3,3,2,140,0,0,0,0,0,0,0,na,0,3,2008,WD ,136500
910,407,160,RM,21,1680,Pave,na,3,Lvl,3,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,3,3,CBlock,3,3,1,5,162.0,1,0,321,483,GasA,4,Y,4,483,504,0,987,0,0,1,1,2,1,4,5,7,0,0,Detchd,1972,1,1,264,3,3,2,250,0,0,0,0,0,0,0,na,0,5,2009,WD ,118000
911,2300,20,RL,69,7599,Pave,na,3,Lvl,3,Corner,2,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,5,565.0,1,0,280,845,GasA,3,Y,4,845,0,0,845,1,0,1,0,2,1,3,4,7,0,0,Detchd,1987,1,2,360,3,3,2,0,0,0,0,0,0,0,0,na,0,6,2007,WD ,129500
912,731,50,RL,55,7264,Pave,na,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,0,952,952,GasW,4,N,4,952,596,0,1548,0,0,2,1,3,1,5,5,7,0,0,Detchd,1978,1,2,672,3,3,2,74,0,0,0,144,0,0,0,na,0,10,2009,WD ,205000
913,2230,20,RL,68,32668,Pave,na,2,Lvl,3,CulDSac,2,Crawfor,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,CompShg,Wd Sdng,Stone,na,0.0,4,3,PConc,3,3,1,3,1219.0,1,0,816,2035,GasA,3,Y,4,2515,0,0,2515,1,0,3,0,4,2,3,9,3,2,3,Attchd,1975,2,2,484,3,3,2,0,0,200,0,0,0,0,0,na,0,3,2007,WD ,200624
914,1688,20,RL,91,11825,Pave,na,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,302.0,4,3,PConc,5,3,2,1,0.0,1,0,1694,1694,GasA,5,Y,4,1694,0,0,1694,0,0,2,0,3,1,4,7,7,1,4,Attchd,2006,2,3,856,3,3,2,0,112,0,0,0,0,0,0,na,0,6,2007,New,322400
915,880,20,RL,85,10200,Pave,na,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4,3,3,6,1478.0,1,0,100,1578,GasA,5,Y,4,1602,0,0,1602,1,0,2,0,3,1,4,7,7,1,4,Attchd,2007,2,3,810,3,3,2,0,48,0,0,195,0,0,0,na,0,1,2009,WD ,293200
916,1074,120,RL,63,8849,Pave,na,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,5,3,PConc,5,3,1,6,28.0,1,0,1656,1684,GasA,5,Y,4,1684,0,0,1684,0,0,2,0,2,1,5,6,7,1,5,Attchd,2005,2,2,564,3,3,2,495,72,0,0,0,0,0,0,na,0,7,2008,WD ,266000
917,771,60,RL,70,11184,Pave,na,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,3,3,CBlock,3,3,1,2,226.0,3,500,192,918,GasA,4,Y,4,918,765,0,1683,0,0,2,1,3,1,3,7,7,1,3,Attchd,1978,2,2,440,3,3,2,243,0,0,0,0,0,0,0,na,0,7,2009,WD ,172500
918,724,50,RM,98,8820,Pave,na,3,Lvl,3,Corner,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,2,1088.0,1,0,0,1088,GasA,3,Y,4,1188,561,120,1869,0,0,1,0,2,1,3,7,7,0,0,Detchd,1963,1,2,456,3,3,2,48,0,244,0,0,0,0,1,na,0,9,2009,WD ,124900
